n,l,energy,pde_loss,norm_loss,ortho_loss
2,1,0.70290392637252807617,0.00011518118117237464,0.99770557880401611328,0.00000000000000000000
2,1,0.26447761058807373047,0.00013412629778031260,0.99548399448394775391,0.00000000000000000000
2,1,0.09490352869033813477,0.00014319918409455568,0.99254012107849121094,0.00000000000000000000
2,1,0.01693207770586013794,0.00014875555643811822,0.98912847042083740234,0.00000000000000000000
2,1,-0.02464350499212741852,0.00015313796757254750,0.98537528514862060547,0.00000000000000000000
2,1,-0.04929864779114723206,0.00015729326696600765,0.98133736848831176758,0.00000000000000000000
2,1,-0.06509732455015182495,0.00016167829744517803,0.97703266143798828125,0.00000000000000000000
2,1,-0.07583735138177871704,0.00016654490900691599,0.97245675325393676758,0.00000000000000000000
2,1,-0.08349280059337615967,0.00017204573669005185,0.96759057044982910156,0.00000000000000000000
2,1,-0.08916991204023361206,0.00017828001000452787,0.96240639686584472656,0.00000000000000000000
2,1,-0.09352601319551467896,0.00018531718524172902,0.95686990022659301758,0.00000000000000000000
2,1,-0.09696983546018600464,0.00019320985302329063,0.95094215869903564453,0.00000000000000000000
2,1,-0.09976497292518615723,0.00020200203289277852,0.94458043575286865234,0.00000000000000000000
2,1,-0.10208645462989807129,0.00021173365530557930,0.93773889541625976562,0.00000000000000000000
2,1,-0.10405380278825759888,0.00022244408319238573,0.93036860227584838867,0.00000000000000000000
2,1,-0.10575003176927566528,0.00023417317424900830,0.92241871356964111328,0.00000000000000000000
2,1,-0.10723442584276199341,0.00024696279433555901,0.91383612155914306641,0.00000000000000000000
2,1,-0.10854969918727874756,0.00026085664285346866,0.90456593036651611328,0.00000000000000000000
2,1,-0.10972749441862106323,0.00027590073295868933,0.89455211162567138672,0.00000000000000000000
2,1,-0.11079140007495880127,0.00029214291134849191,0.88373774290084838867,0.00000000000000000000
2,1,-0.11175945401191711426,0.00030963285826146603,0.87206602096557617188,0.00000000000000000000
2,1,-0.11264576017856597900,0.00032842217478901148,0.85948002338409423828,0.00000000000000000000
2,1,-0.11346122622489929199,0.00034856292768381536,0.84592467546463012695,0.00000000000000000000
2,1,-0.11421480029821395874,0.00037010890082456172,0.83134657144546508789,0.00000000000000000000
2,1,-0.11491372436285018921,0.00039311396540142596,0.81569546461105346680,0.00000000000000000000
2,1,-0.11556407064199447632,0.00041763251647353172,0.79892504215240478516,0.00000000000000000000
2,1,-0.11617089062929153442,0.00044371880358085036,0.78099405765533447266,0.00000000000000000000
2,1,-0.11673861742019653320,0.00047142643597908318,0.76186805963516235352,0.00000000000000000000
2,1,-0.11727110296487808228,0.00050080846995115280,0.74151939153671264648,0.00000000000000000000
2,1,-0.11777176707983016968,0.00053191644838079810,0.71993011236190795898,0.00000000000000000000
2,1,-0.11824361234903335571,0.00056480016792193055,0.69709175825119018555,0.00000000000000000000
2,1,-0.11868938058614730835,0.00059950689319521189,0.67300802469253540039,0.00000000000000000000
2,1,-0.11911160498857498169,0.00063608144409954548,0.64769506454467773438,0.00000000000000000000
2,1,-0.11951259523630142212,0.00067456479882821441,0.62118333578109741211,0.00000000000000000000
2,1,-0.11989432573318481445,0.00071499281330034137,0.59351915121078491211,0.00000000000000000000
2,1,-0.12025886029005050659,0.00075739767635241151,0.56476533412933349609,0.00000000000000000000
2,1,-0.12060783058404922485,0.00080180406803265214,0.53500288724899291992,0.00000000000000000000
2,1,-0.12094292044639587402,0.00084823038196191192,0.50433146953582763672,0.00000000000000000000
2,1,-0.12126557528972625732,0.00089668581495061517,0.47287058830261230469,0.00000000000000000000
2,1,-0.12157709151506423950,0.00094716955209150910,0.44076126813888549805,0.00000000000000000000
2,1,-0.12187871336936950684,0.00099967012647539377,0.40816417336463928223,0.00000000000000000000
