n,l,energy,pde_loss,norm_loss,ortho_loss
2,0,-0.94870638847351074219,0.00111740070860832930,0.28768628835678100586,0.46347722411155700684
2,0,-0.94881618022918701172,0.00108614587225019932,0.28737857937812805176,0.46377900242805480957
2,0,-0.94891554117202758789,0.00105594086926430464,0.28706213831901550293,0.46408626437187194824
2,0,-0.94900459051132202148,0.00102680083364248276,0.28673094511032104492,0.46440505981445312500
2,0,-0.94908356666564941406,0.00099873321596533060,0.28638029098510742188,0.46473982930183410645
2,0,-0.94915282726287841797,0.00097173120593652129,0.28600630164146423340,0.46509397029876708984
2,0,-0.94921302795410156250,0.00094578729476779699,0.28560620546340942383,0.46547079086303710938
2,0,-0.94926434755325317383,0.00092088169185444713,0.28517806529998779297,0.46587193012237548828
2,0,-0.94930720329284667969,0.00089698872761800885,0.28472122550010681152,0.46629813313484191895
2,0,-0.94934219121932983398,0.00087407825049012899,0.28423577547073364258,0.46674969792366027832
2,0,-0.94936949014663696289,0.00085211609257385135,0.28372249007225036621,0.46722593903541564941
2,0,-0.94938975572586059570,0.00083106342935934663,0.28318321704864501953,0.46772533655166625977
2,0,-0.94940316677093505859,0.00081088097067549825,0.28262010216712951660,0.46824601292610168457
2,0,-0.94941025972366333008,0.00079152645776048303,0.28203603625297546387,0.46878537535667419434
2,0,-0.94941139221191406250,0.00077295670052990317,0.28143447637557983398,0.46934038400650024414
2,0,-0.94940668344497680664,0.00075513141928240657,0.28081884980201721191,0.46990790963172912598
2,0,-0.94939672946929931641,0.00073800917016342282,0.28019291162490844727,0.47048452496528625488
2,0,-0.94938158988952636719,0.00072154914960265160,0.27956086397171020508,0.47106632590293884277
2,0,-0.94936162233352661133,0.00070571590913459659,0.27892613410949707031,0.47165012359619140625
2,0,-0.94933682680130004883,0.00069047440774738789,0.27829262614250183105,0.47223237156867980957
2,0,-0.94930773973464965820,0.00067579071037471294,0.27766406536102294922,0.47280934453010559082
2,0,-0.94927424192428588867,0.00066163740120828152,0.27704346179962158203,0.47337847948074340820
2,0,-0.94923657178878784180,0.00064798665698617697,0.27643403410911560059,0.47393646836280822754
2,0,-0.94919478893280029297,0.00063481624238193035,0.27583816647529602051,0.47448128461837768555
2,0,-0.94914937019348144531,0.00062210630858317018,0.27525797486305236816,0.47501075267791748047
2,0,-0.94909989833831787109,0.00060983718140050769,0.27469542622566223145,0.47552290558815002441
2,0,-0.94904696941375732422,0.00059799541486427188,0.27415150403976440430,0.47601690888404846191
2,0,-0.94899034500122070312,0.00058656843611970544,0.27362707257270812988,0.47649186849594116211
2,0,-0.94893020391464233398,0.00057554541854187846,0.27312240004539489746,0.47694751620292663574
2,0,-0.94886678457260131836,0.00056491675786674023,0.27263793349266052246,0.47738337516784667969
2,0,-0.94880026578903198242,0.00055467692436650395,0.27217265963554382324,0.47780039906501770020
2,0,-0.94873064756393432617,0.00054481730330735445,0.27172642946243286133,0.47819873690605163574
2,0,-0.94865804910659790039,0.00053533347090706229,0.27129790186882019043,0.47857972979545593262
2,0,-0.94858264923095703125,0.00052621978102251887,0.27088582515716552734,0.47894448041915893555
2,0,-0.94850462675094604492,0.00051747285760939121,0.27048888802528381348,0.47929418087005615234
2,0,-0.94842410087585449219,0.00050908653065562248,0.27010548114776611328,0.47963052988052368164
2,0,-0.94834136962890625000,0.00050105678383260965,0.26973402500152587891,0.47995504736900329590
2,0,-0.94825655221939086914,0.00049337721429765224,0.26937294006347656250,0.48026925325393676758
2,0,-0.94816952943801879883,0.00048604275798425078,0.26902031898498535156,0.48057514429092407227
2,0,-0.94808113574981689453,0.00047904637176543474,0.26867505908012390137,0.48087370395660400391
2,0,-0.94799107313156127930,0.00047238159459084272,0.26833531260490417480,0.48116669058799743652
2,0,-0.94789934158325195312,0.00046604030649177730,0.26799997687339782715,0.48145517706871032715
2,0,-0.94780647754669189453,0.00046001316513866186,0.26766800880432128906,0.48174041509628295898
2,0,-0.94771254062652587891,0.00045429257443174720,0.26733815670013427734,0.48202350735664367676
2,0,-0.94761788845062255859,0.00044886904652230442,0.26700985431671142578,0.48230528831481933594
2,0,-0.94752228260040283203,0.00044373172568157315,0.26668235659599304199,0.48258605599403381348
2,0,-0.94742608070373535156,0.00043887173524126410,0.26635545492172241211,0.48286649584770202637
2,0,-0.94732940196990966797,0.00043427621130831540,0.26602891087532043457,0.48314654827117919922
2,0,-0.94723224639892578125,0.00042993665556423366,0.26570266485214233398,0.48342639207839965820
2,0,-0.94713491201400756836,0.00042584160109981894,0.26537689566612243652,0.48370599746704101562
2,0,-0.94703727960586547852,0.00042198030860163271,0.26505163311958312988,0.48398521542549133301
2,0,-0.94693964719772338867,0.00041834264993667603,0.26472774147987365723,0.48426333069801330566
2,0,-0.94684183597564697266,0.00041491774027235806,0.26440539956092834473,0.48454010486602783203
2,0,-0.94674408435821533203,0.00041169548057951033,0.26408535242080688477,0.48481479287147521973
2,0,-0.94664633274078369141,0.00040866702329367399,0.26376810669898986816,0.48508709669113159180
2,0,-0.94654875993728637695,0.00040582264773547649,0.26345431804656982422,0.48535621166229248047
2,0,-0.94645112752914428711,0.00040315353544428945,0.26314455270767211914,0.48562160134315490723
2,0,-0.94635361433029174805,0.00040065115899778903,0.26283949613571166992,0.48588240146636962891
2,0,-0.94625639915466308594,0.00039830725290812552,0.26253998279571533203,0.48613837361335754395
2,0,-0.94615936279296875000,0.00039611457032151520,0.26224601268768310547,0.48638892173767089844
2,0,-0.94606244564056396484,0.00039406644646078348,0.26195845007896423340,0.48663344979286193848
2,0,-0.94596588611602783203,0.00039215516881085932,0.26167750358581542969,0.48687174916267395020
2,0,-0.94586962461471557617,0.00039037520764395595,0.26140353083610534668,0.48710367083549499512
2,0,-0.94577342271804809570,0.00038872077129781246,0.26113662123680114746,0.48732858896255493164
2,0,-0.94567763805389404297,0.00038718499126844108,0.26087695360183715820,0.48754674196243286133
2,0,-0.94558215141296386719,0.00038576422957703471,0.26062443852424621582,0.48775792121887207031
2,0,-0.94548714160919189453,0.00038445222890004516,0.26037925481796264648,0.48796242475509643555
2,0,-0.94539231061935424805,0.00038324456545524299,0.26014089584350585938,0.48816031217575073242
2,0,-0.94529795646667480469,0.00038213681546039879,0.25990942120552062988,0.48835155367851257324
2,0,-0.94520413875579833984,0.00038112397305667400,0.25968462228775024414,0.48853668570518493652
2,0,-0.94511073827743530273,0.00038020213833078742,0.25946602225303649902,0.48871582746505737305
2,0,-0.94501787424087524414,0.00037936694570817053,0.25925341248512268066,0.48888927698135375977
2,0,-0.94492548704147338867,0.00037861446617171168,0.25904640555381774902,0.48905742168426513672
2,0,-0.94483381509780883789,0.00037794053787365556,0.25884470343589782715,0.48922064900398254395
2,0,-0.94474273920059204102,0.00037734158104285598,0.25864788889884948730,0.48937943577766418457
2,0,-0.94465237855911254883,0.00037681360845454037,0.25845560431480407715,0.48953378200531005859
2,0,-0.94456267356872558594,0.00037635347689501941,0.25826740264892578125,0.48968452215194702148
2,0,-0.94447356462478637695,0.00037595676258206367,0.25808328390121459961,0.48983135819435119629
2,0,-0.94438546895980834961,0.00037562072975561023,0.25790265202522277832,0.48997521400451660156
2,0,-0.94429814815521240234,0.00037534194416366518,0.25772547721862792969,0.49011573195457458496
2,0,-0.94421154260635375977,0.00037511673872359097,0.25755152106285095215,0.49025353789329528809
2,0,-0.94412559270858764648,0.00037494266871362925,0.25738063454627990723,0.49038833379745483398
2,0,-0.94404053688049316406,0.00037481577601283789,0.25721278786659240723,0.49052050709724426270
2,0,-0.94395631551742553711,0.00037473434349521995,0.25704771280288696289,0.49065008759498596191
2,0,-0.94387304782867431641,0.00037469511153176427,0.25688549876213073730,0.49077725410461425781
2,0,-0.94379043579101562500,0.00037469519884325564,0.25672608613967895508,0.49090185761451721191
2,0,-0.94370859861373901367,0.00037473274278454483,0.25656941533088684082,0.49102398753166198730
2,0,-0.94362747669219970703,0.00037480547325685620,0.25641560554504394531,0.49114337563514709473
2,0,-0.94354724884033203125,0.00037491071270778775,0.25626489520072937012,0.49126017093658447266
2,0,-0.94346785545349121094,0.00037504665669985116,0.25611704587936401367,0.49137422442436218262
2,0,-0.94338899850845336914,0.00037521118065342307,0.25597223639488220215,0.49148553609848022461
2,0,-0.94331091642379760742,0.00037540344055742025,0.25583058595657348633,0.49159386754035949707
