n,l,energy,pde_loss,norm_loss,ortho_loss
3,1,-0.054190427,0.000029813,0.000000009,0.000000238
3,1,-0.054194447,0.000029709,0.000000009,0.000000236
3,1,-0.054198451,0.000029606,0.000000008,0.000000234
3,1,-0.054202430,0.000029503,0.000000008,0.000000231
3,1,-0.054206386,0.000029401,0.000000007,0.000000228
3,1,-0.054210324,0.000029299,0.000000007,0.000000226
3,1,-0.054214243,0.000029198,0.000000007,0.000000224
3,1,-0.054218139,0.000029098,0.000000007,0.000000223
3,1,-0.054222018,0.000028998,0.000000007,0.000000222
3,1,-0.054225877,0.000028899,0.000000006,0.000000220
3,1,-0.054229703,0.000028800,0.000000006,0.000000219
3,1,-0.054233529,0.000028701,0.000000006,0.000000218
3,1,-0.054237314,0.000028604,0.000000006,0.000000216
3,1,-0.054241091,0.000028507,0.000000006,0.000000215
3,1,-0.054244831,0.000028410,0.000000005,0.000000213
3,1,-0.054248571,0.000028314,0.000000005,0.000000212
3,1,-0.054252300,0.000028218,0.000000005,0.000000210
3,1,-0.054255996,0.000028123,0.000000005,0.000000208
3,1,-0.054259669,0.000028028,0.000000004,0.000000206
3,1,-0.054263309,0.000027934,0.000000004,0.000000205
3,1,-0.054266952,0.000027840,0.000000004,0.000000203
3,1,-0.054270573,0.000027747,0.000000004,0.000000202
3,1,-0.054274172,0.000027654,0.000000004,0.000000200
3,1,-0.054277763,0.000027562,0.000000004,0.000000199
3,1,-0.054281320,0.000027471,0.000000004,0.000000198
3,1,-0.054284874,0.000027379,0.000000004,0.000000196
3,1,-0.054288395,0.000027289,0.000000003,0.000000194
3,1,-0.054291897,0.000027198,0.000000003,0.000000193
3,1,-0.054295398,0.000027108,0.000000003,0.000000192
3,1,-0.054298863,0.000027019,0.000000003,0.000000191
3,1,-0.054302327,0.000026930,0.000000003,0.000000189
3,1,-0.054305762,0.000026842,0.000000003,0.000000188
3,1,-0.054309182,0.000026754,0.000000003,0.000000186
3,1,-0.054312583,0.000026667,0.000000002,0.000000185
3,1,-0.054315977,0.000026580,0.000000002,0.000000183
3,1,-0.054319363,0.000026493,0.000000002,0.000000181
3,1,-0.054322708,0.000026407,0.000000002,0.000000180
3,1,-0.054326061,0.000026321,0.000000002,0.000000179
